Frame,T,Caos_Original,Caos_Fenix,Ruido_Vibracional,Fluxo_Qiskit,q0_x,q0_y,q0_z,q0_S,q0_VR_Ganho,q0_Torque,q1_x,q1_y,q1_z,q1_S,q1_VR_Ganho,q1_Torque,q2_x,q2_y,q2_z,q2_S,q2_VR_Ganho,q2_Torque,q3_x,q3_y,q3_z,q3_S,q3_VR_Ganho,q3_Torque,q4_x,q4_y,q4_z,q4_S,q4_VR_Ganho,q4_Torque,q5_x,q5_y,q5_z,q5_S,q5_VR_Ganho,q5_Torque,q6_x,q6_y,q6_z,q6_S,q6_VR_Ganho,q6_Torque,q7_x,q7_y,q7_z,q7_S,q7_VR_Ganho,q7_Torque,q8_x,q8_y,q8_z,q8_S,q8_VR_Ganho,q8_Torque,q9_x,q9_y,q9_z,q9_S,q9_VR_Ganho,q9_Torque,q10_x,q10_y,q10_z,q10_S,q10_VR_Ganho,q10_Torque,q11_x,q11_y,q11_z,q11_S,q11_VR_Ganho,q11_Torque,q12_x,q12_y,q12_z,q12_S,q12_VR_Ganho,q12_Torque,q13_x,q13_y,q13_z,q13_S,q13_VR_Ganho,q13_Torque
20,1.00000000,0.14285714,0.14285714,0.00000000,-0.05000000,-1.15681461,22.32079271,0.00000210,0.99888141,0.91375563,-0.04812297,-10.72982657,19.60679948,0.00000210,0.99789424,0.94683747,-0.08353882,-18.15043315,13.04290358,0.00000210,0.99705758,0.97589624,-0.11560285,-22.00877317,3.89479181,0.00000210,0.99682308,0.98421393,-0.12494118,-21.52327215,-6.02536526,0.00000210,0.99994914,0.87618305,-0.00935491,-16.74441505,-14.80475245,0.00000210,0.99938074,0.89750290,-0.03115969,-8.64558589,-20.61090861,0.00000210,0.99767249,0.95444661,-0.09184980,1.08192910,-22.32453541,0.00000210,0.99662828,0.99118217,-0.13281861,10.69733042,-19.62454312,0.00000210,0.99711210,0.97397361,-0.11345437,18.13071946,-13.07032074,0.00000210,0.99995584,0.87639340,-0.00956754,22.01761404,-3.84452439,0.00000210,0.99761870,0.95630243,-0.09388602,21.50647395,6.08503498,0.00000210,0.99914595,0.90510571,-0.03905858,16.76799519,14.77804428,0.00000210,0.99988678,0.88135204,-0.01459431,8.73956330,20.57124745,0.00000210,0.99961476,0.86573704,0.00114011
21,1.05000000,0.15000000,0.15000000,0.00000000,0.05000000,-2.86029842,22.05930456,0.00000217,0.99569696,0.99450135,-0.14369170,-12.16711534,18.62137037,0.00000217,0.99590995,0.98675365,-0.13485482,-19.06384183,11.46140634,0.00000217,0.99642724,0.96820858,-0.11395066,-22.14211077,2.12632594,0.00000217,0.99545610,0.99666865,-0.15282609,-20.84635818,-7.76029965,0.00000217,0.99868264,0.89166360,-0.03150574,-15.38972935,-16.06080830,0.00000217,0.99770780,0.92390964,-0.06546731,-6.94745165,-21.13115472,0.00000217,0.99894456,0.88320997,-0.02279361,2.95360800,-22.04698063,0.00000217,0.99810786,0.91052549,-0.05123219,12.22894975,-18.58080715,0.00000217,0.99709089,0.94496949,-0.08825766,19.02663099,-11.52309175,0.00000217,0.99545826,0.99674794,-0.15275895,22.15212109,-2.01911732,0.00000217,0.99777374,0.92168911,-0.06309211,20.83868978,7.78091968,0.00000217,0.99687328,0.95252203,-0.09654568,15.42529872,16.02666959,0.00000217,0.99625166,0.97446062,-0.12095866,6.98435733,21.11898056,0.00000217,0.99938844,0.86908102,-0.00841364
22,1.10000000,0.15714286,0.15714286,0.00000000,-0.05000000,-4.70899468,21.62729378,0.00000223,0.99890797,0.90300561,-0.04977036,-13.63515097,17.43552291,0.00000223,0.99851972,0.91682449,-0.06445609,-19.84188716,9.80893465,0.00000223,0.99749295,0.95448556,-0.10552801,-22.13254001,0.25833810,0.00000223,0.99705044,0.97122956,-0.12426924,-20.04166932,-9.39399983,0.00000223,0.99742709,0.95695765,-0.10827662,-14.07326568,-17.08382488,0.00000223,0.99959029,0.85162051,0.00295632,-5.12836291,-21.53171976,0.00000223,0.99821666,0.92777055,-0.07623679,4.70270662,-21.62865911,0.00000223,0.99904994,0.89800886,-0.04451206,13.57244705,-17.48434483,0.00000223,0.99987663,0.86950080,-0.01504831,19.85024453,-9.79196860,0.00000223,0.99845480,0.91915769,-0.06695629,22.13271820,-0.23867389,0.00000223,0.99924124,0.89132320,-0.03751996,20.03171733,9.41516038,0.00000223,0.99835361,0.92280670,-0.07087835,14.02154459,17.12637131,0.00000223,0.99677066,0.98197984,-0.13645431,5.12843036,21.53170404,0.00000223,0.99819932,0.92840097,-0.07691922
23,1.15000000,0.16428571,0.16428571,0.00000000,0.05000000,-6.42313866,21.06368638,0.00000228,0.99829923,0.90296551,-0.05617781,-14.89231339,16.22208574,0.00000228,0.99666050,0.97075561,-0.13066873,-20.43137375,8.21543809,0.00000228,0.99956787,0.85398453,-0.00550267,-21.96902029,-1.51558529,0.00000228,0.99912741,0.87065833,-0.02244562,-19.12455984,-10.91733417,0.00000228,0.99676001,0.96648667,-0.12583457,-12.51823480,-18.11708007,0.00000228,0.99919293,0.86815621,-0.01988260,-3.40162229,-21.75697738,0.00000228,0.99662136,0.97244039,-0.13258176,6.37065903,-21.07960143,0.00000228,0.99908114,0.87243016,-0.02426494,14.84030270,-16.26970090,0.00000228,0.99589344,0.99566902,-0.16789579,20.42564027,-8.22987580,0.00000228,0.99602225,0.99862226,-0.16268258,21.96446067,1.58075302,0.00000228,0.99749781,0.93545897,-0.09127060,19.10657463,10.94875728,0.00000228,0.99731123,0.94320296,-0.09980212,12.45544557,18.16033825,0.00000228,0.99783558,0.92161363,-0.07617737,3.36906943,21.76200066,0.00000228,0.99862529,0.89009481,-0.04259853
24,1.20000000,0.17142857,0.17142857,0.00000000,-0.05000000,-8.06507062,20.36721376,0.00000233,0.99909513,0.89235419,-0.05134287,-16.06678089,14.89054679,0.00000233,0.99733633,0.97438745,-0.14175614,-20.94977710,6.40128110,0.00000233,0.99778240,0.95284514,-0.11731971,-21.66788429,-3.22069177,0.00000233,0.99695366,0.99328300,-0.16358269,-18.07786847,-12.37171025,0.00000233,0.99945185,0.87663602,-0.03485958,-10.89536935,-19.00422098,0.00000233,0.99790006,0.94724856,-0.11105052,-1.69473499,-21.84024255,0.00000233,0.99981520,0.84525693,-0.00280112,8.05419331,-20.37151512,0.00000233,0.99926264,0.88493567,-0.04352843,16.11564108,-14.83763131,0.00000233,0.99838933,0.92434949,-0.08574592,20.94970019,-6.40146427,0.00000233,0.99922217,0.88672209,-0.04540453,21.64956190,3.34153091,0.00000233,0.99811184,0.93726290,-0.09994701,18.10747069,12.32840032,0.00000233,0.99714355,0.98385771,-0.15265003,10.88074088,19.01259376,0.00000233,0.99830187,0.92839908,-0.09018002,1.57330209,21.84933535,0.00000233,0.99913731,0.89047967,-0.04936246
25,1.25000000,0.17857143,0.17857143,0.00000000,0.05000000,-9.59390621,19.56240687,0.00000237,0.99699766,0.97199933,-0.14596637,-17.17336665,13.40917704,0.00000237,0.99841571,0.89991548,-0.06579911,-21.28017642,4.67809062,0.00000237,0.99904981,0.86954832,-0.03372983,-21.21354728,-4.97149770,0.00000237,0.99940881,0.85284227,-0.01653727,-16.93072940,-13.71426949,0.00000237,0.99707264,0.96803754,-0.14141772,-9.32031327,-19.69422680,0.00000237,0.99693990,0.97506311,-0.14949507,0.18487582,-21.78752574,0.00000237,0.99895411,0.87406068,-0.03842891,9.58664137,-19.56595795,0.00000237,0.99926104,0.85967724,-0.02353209,17.14088692,-13.45066655,0.00000237,0.99907981,0.86813904,-0.03226702,21.27183774,-4.71590305,0.00000237,0.99686198,0.97921265,-0.15428962,21.20391999,5.01240543,0.00000237,0.99910170,0.86711223,-0.03120265,16.92429337,13.72219869,0.00000237,0.99903355,0.87031341,-0.03452493,9.29477808,19.70628181,0.00000237,0.99903705,0.87014877,-0.03435378,-0.09358655,21.78811846,0.00000237,0.99662108,0.99216053,-0.16936286
26,1.30000000,0.18571429,0.18571429,0.00000000,-0.05000000,-11.14880541,18.58059042,0.00000241,0.99805908,0.93322613,-0.10882027,-18.10576281,11.90444148,0.00000241,0.99889605,0.89217697,-0.06390085,-21.45976345,3.00208699,0.00000241,0.99694105,0.99123388,-0.17535871,-20.61048099,-6.68895804,0.00000241,0.99749165,0.96220008,-0.14161797,-15.62714539,-15.01088296,0.00000241,0.99843888,0.91435462,-0.08794033,-7.56730128,-20.30443825,0.00000241,0.99834645,0.91890923,-0.09294432,1.98782789,-21.57736970,0.00000241,0.99874614,0.89938532,-0.07165453,11.10143301,-18.60892957,0.00000241,0.99743496,0.96514676,-0.14500285,18.08700540,-11.93291014,0.00000241,0.99760213,0.95648434,-0.13507800,21.47148360,-2.91717035,0.00000241,0.99946906,0.86518795,-0.03539118,20.59394296,6.73972212,0.00000241,0.99873609,0.89987094,-0.07217897,15.72685881,14.90639129,0.00000241,0.99994861,0.83865062,-0.00817953,7.59701064,20.29334537,0.00000241,0.99920573,0.87748116,-0.04827418,-1.96826534,21.57915861,0.00000241,0.99782733,0.94494572,-0.12197973
27,1.35000000,0.19285714,0.19285714,0.00000000,0.05000000,-12.56191536,17.50693882,0.00000244,0.99782430,0.90579720,-0.08507003,-18.83337726,10.46896486,0.00000244,0.99961015,0.82998492,-0.00540270,-21.51123578,1.24981362,0.00000244,0.99954605,0.83258520,-0.00802398,-19.86788133,-8.34036471,0.00000244,0.99723056,0.93261832,-0.11480335,-14.31126247,-16.10844366,0.00000244,0.99671646,0.95652938,-0.14196175,-5.85657178,-20.73632266,0.00000244,0.99753303,0.91885036,-0.09944271,3.63865972,-21.23806167,0.00000244,0.99905859,0.85264702,-0.02851893,12.41306060,-17.61277320,0.00000244,0.99585442,0.99810861,-0.19060277,18.91137664,-10.32736911,0.00000244,0.99806599,0.89511683,-0.07344980,21.51972221,-1.09368971,0.00000244,0.99776401,0.90848257,-0.08801158,19.87404658,8.32569259,0.00000244,0.99848835,0.87677529,-0.05379244,14.27491598,16.14067090,0.00000244,0.99746417,0.92196538,-0.10290013,5.94725542,20.71048537,0.00000244,0.99636013,0.97348701,-0.16158556,-3.71526071,21.22478679,0.00000244,0.99810980,0.89319554,-0.07137293
28,1.40000000,0.20000000,0.20000000,0.00000000,0.05000000,-13.85284150,16.34394874,0.00000246,0.99662911,0.93502711,-0.12419053,-19.57626060,8.70608832,0.00000246,0.99683504,0.92671977,-0.11481682,-21.41646194,-0.60070496,0.00000246,0.99610862,0.95638362,-0.14862567,-19.02135946,-9.85973319,0.00000246,0.99821164,0.87318769,-0.05622914,-12.92026263,-17.09074494,0.00000246,0.99902133,0.84326371,-0.02489690,-4.14276358,-21.02054655,0.00000246,0.99659904,0.93624676,-0.12557297,5.38761430,-20.73642874,0.00000246,0.99659262,0.93650755,-0.12586877,13.85424450,-16.34277482,0.00000246,0.99800636,0.88095470,-0.06453075,19.54827940,-8.76871679,0.00000246,0.99592466,0.96405681,-0.15752201,21.41641107,0.60252172,0.00000246,0.99612739,0.95560418,-0.14772543,19.05914237,9.78645063,0.00000246,0.99565554,0.97540162,-0.17078699,12.92672231,17.08586033,0.00000246,0.99908679,0.84089318,-0.02245971,4.14510972,21.02009716,0.00000246,0.99811492,0.87683795,-0.06012208,-5.40748139,20.73126222,0.00000246,0.99720581,0.91196251,-0.09834932
29,1.45000000,0.20714286,0.20714286,0.00000000,0.05000000,-15.05734286,15.06715704,0.00000248,0.99633946,0.92452528,-0.11895679,-20.09792302,7.05808767,0.00000248,0.99787811,0.87108606,-0.06021674,-21.16722171,-2.38572827,0.00000248,0.99721135,0.89382103,-0.08481748,-18.04988796,-11.31126258,0.00000248,0.99790450,0.87019947,-0.05926932,-11.44222538,-17.96713592,0.00000248,0.99487570,0.97867187,-0.18162583,-2.43938206,-21.16109755,0.00000248,0.99555589,0.95309525,-0.15163976,7.03741316,-20.10516775,0.00000248,0.99711460,0.89717334,-0.08849419,15.05862123,-15.06587976,0.00000248,0.99639236,0.92263041,-0.11682005,20.10697299,-7.03225147,0.00000248,0.99696461,0.90239675,-0.09424800,21.17782641,2.28975123,0.00000248,0.99876120,0.84193373,-0.02954251,18.03655566,11.33250402,0.00000248,0.99727620,0.89158211,-0.08236891,11.42602373,17.97746648,0.00000248,0.99889241,0.83769327,-0.02516396,2.46947659,21.15762170,0.00000248,0.99865628,0.84534140,-0.03307664,-6.96783098,20.12939575,0.00000248,0.99851504,0.84995239,-0.03788061
30,1.50000000,0.21428571,0.21428571,0.00000000,-0.05000000,-16.11183682,13.74290135,0.00000249,0.99875799,0.85472231,-0.04898163,-20.43076671,5.57157358,0.00000249,0.99958349,0.80509709,0.00201812,-20.80936700,-3.92796583,0.00000249,0.99979582,0.82330236,-0.01634581,-17.00327922,-12.62327758,0.00000249,0.99915487,0.84255546,-0.03620454,-9.77743304,-18.78457684,0.00000249,0.99657726,0.92507624,-0.12618649,-0.69489270,-21.16543750,0.00000249,0.99870026,0.85650799,-0.05087151,8.38304619,-19.44693285,0.00000249,0.99958858,0.80524503,0.00187054,16.02949573,-13.83885637,0.00000249,0.99998847,0.81760930,-0.01055945,20.49204581,-5.34178168,0.00000249,0.99765765,0.88946476,-0.08641179,20.80718187,3.93949689,0.00000249,0.99502350,0.97903639,-0.18905120,16.95983679,12.68158221,0.00000249,0.99805601,0.87671257,-0.07251258,9.97192508,18.68206019,0.00000249,0.99963080,0.80647144,0.00064605,0.66021944,21.16654678,0.00000249,0.99807613,0.87607393,-0.07182135,-8.58690063,19.35778221,0.00000249,0.99813115,0.87432953,-0.06993567
31,1.55000000,0.22142857,0.22142857,0.00000000,-0.05000000,-16.95383832,12.48012549,0.00000250,0.99952675,0.79773253,0.00363235,-20.73459898,3.64178425,0.00000250,0.99792055,0.87475933,-0.07664824,-20.29004640,-5.61250255,0.00000250,0.99938463,0.82965187,-0.02877189,-15.83744439,-13.86944766,0.00000250,0.99521850,0.96517011,-0.17950008,-8.33875776,-19.33006342,0.00000250,0.99450267,0.99079007,-0.21022184,0.99482866,-21.02846853,0.00000250,0.99899885,0.84128666,-0.04089136,9.98177484,-18.53511095,0.00000250,0.99943656,0.82809924,-0.02716686,17.09320926,-12.28854672,0.00000250,0.99822367,0.86520580,-0.06630997,20.72480636,-3.69710960,0.00000250,0.99560138,0.95176277,-0.16369283,20.25780237,5.72779556,0.00000250,0.99706754,0.90226435,-0.10699126,15.76677738,13.94972851,0.00000250,0.99739072,0.89173449,-0.09527445,8.16382322,19.40459215,0.00000250,0.99650555,0.92089855,-0.12802624,-1.04894417,21.02583950,0.00000250,0.99618102,0.93184957,-0.14056456,-10.05516412,18.49540181,0.00000250,0.99594846,0.93978405,-0.14972959
32,1.60000000,0.22857143,0.22857143,0.00000000,-0.05000000,-17.93302569,10.78637066,0.00000250,0.99639001,0.92603405,-0.14050451,-20.82984486,2.01413015,0.00000250,0.99546679,0.95984966,-0.18006090,-19.61496480,-7.29331527,0.00000250,0.99821533,0.86291169,-0.07000674,-14.49828164,-15.09102736,0.00000250,0.99792123,0.87275880,-0.08070870,-6.50315222,-19.89090897,0.00000250,0.99732836,0.89298171,-0.10303424,2.66543048,-20.75655644,0.00000250,0.99541432,0.96181152,-0.18239280,11.34187249,-17.58696391,0.00000250,0.99984075,0.81061385,-0.01508386,17.91125124,-10.82248831,0.00000250,0.99580799,0.94719882,-0.16512060,20.82652515,-2.04816843,0.00000250,0.99518906,0.97028238,-0.19250722,19.61842458,7.28399681,0.00000250,0.99618806,0.93331935,-0.14892377,14.58778485,15.00452886,0.00000250,0.99947285,0.82214290,-0.02690904,6.53659406,19.87994293,0.00000250,0.99619495,0.93306955,-0.14863415,-2.61770759,20.76262853,0.00000250,0.99504381,0.97578739,-0.19912002,-11.49246438,17.48892472,0.00000250,0.99685801,0.90938659,-0.12148172
33,1.65000000,0.23571429,0.23571429,0.00000000,0.05000000,-18.59555163,9.32395216,0.00000249,0.99508876,0.96473207,-0.19276255,-20.79914794,0.35502715,0.00000249,0.99493620,0.97116965,-0.20050786,-18.90714053,-8.67475267,0.00000249,0.99917513,0.80832081,-0.01852512,-13.14362027,-16.12377994,0.00000249,0.99757534,0.86603563,-0.07957574,-4.89684363,-20.21761788,0.00000249,0.99828516,0.83989811,-0.05143502,4.39551356,-20.33249195,0.00000249,0.99596342,0.92870054,-0.15021299,12.64872443,-16.51485144,0.00000249,0.99462458,0.98446307,-0.21663641,18.57599231,-9.36289449,0.00000249,0.99909664,0.81105367,-0.02132523,20.80113148,-0.20929387,0.00000249,0.99661117,0.90295052,-0.12065836,18.84762207,8.80330830,0.00000249,0.99794808,0.85220287,-0.06458302,13.22833694,16.05435563,0.00000249,0.99878819,0.82189029,-0.03251885,4.88622916,20.22017515,0.00000249,0.99566065,0.94100649,-0.16459055,-4.42364809,20.32639451,0.00000249,0.99722651,0.87920025,-0.09404954,-12.80742532,16.39209572,0.00000249,0.99703932,0.88635340,-0.10199689
34,1.70000000,0.24285714,0.24285714,0.00000000,0.05000000,-19.15825344,7.78050333,0.00000248,0.99919974,0.80549290,-0.02139087,-20.63028258,-1.40200564,0.00000248,0.99590572,0.94706140,-0.17848868,-17.99847059,-10.17987623,0.00000248,0.99882309,0.82046734,-0.03690131,-11.78730033,-16.98922275,0.00000248,0.99572336,0.95564076,-0.18872370,-3.33261146,-20.40754105,0.00000248,0.99523447,0.97905369,-0.21704479,6.00810355,-19.78577737,0.00000248,0.99642823,0.92293343,-0.15012340,13.95242770,-15.26119018,0.00000248,0.99583910,0.95018593,-0.18220722,19.21135191,-7.64843919,0.00000248,0.99810237,0.84995824,-0.06824237,20.64022340,1.24745753,0.00000248,0.99949495,0.79396077,-0.00963544,17.94849414,10.26771059,0.00000248,0.99655504,0.91717756,-0.14344928,11.93110898,16.88853369,0.00000248,0.99478582,0.99892064,-0.24367379,3.14866736,20.43674211,0.00000248,0.99751256,0.87493701,-0.09559016,-5.92886890,19.80967749,0.00000248,0.99875480,0.82321392,-0.03977602,-13.84319883,15.36033297,0.00000248,0.99501792,0.98962002,-0.23001037
35,1.75000000,0.25000000,0.25000000,0.00000000,0.05000000,-19.65912061,6.00012073,0.00000246,0.99794619,0.85872538,-0.08389223,-20.34174067,-2.94885575,0.00000246,0.99555733,0.97717033,-0.22172551,-17.01429586,-11.53238649,0.00000246,0.99585302,0.96160709,-0.20275549,-10.34804804,-17.75951922,0.00000246,0.99910411,0.80691801,-0.02861879,-1.50553647,-20.49916190,0.00000246,0.99644859,0.93105806,-0.16625565,7.40332956,-19.17481042,0.00000246,0.99927238,0.79967154,-0.02114795,14.96653685,-14.08848605,0.00000246,0.99943795,0.79260869,-0.01392960,19.62312735,-6.11678602,0.00000246,0.99582584,0.96302655,-0.20447528,20.32069343,3.09058142,0.00000246,0.99641987,0.93250719,-0.16796467,16.94832585,11.62913250,0.00000246,0.99794568,0.85874936,-0.08391855,10.23562075,17.82454402,0.00000246,0.99662730,0.92209429,-0.15573454,1.47639891,20.50128210,0.00000246,0.99678041,0.91448849,-0.14687563,-7.53411022,19.12379296,0.00000246,0.99641255,0.93287676,-0.16840089,-15.09250586,13.95344235,0.00000246,0.99650924,0.92800565,-0.16266319
36,1.80000000,0.25714286,0.25714286,0.00000000,0.05000000,-19.95688684,4.38055729,0.00000243,0.99827551,0.83825640,-0.06765701,-19.90540013,-4.60890064,0.00000243,0.99570062,0.96448985,-0.21313960,-16.03000361,-12.66909543,0.00000243,0.99506463,0.99869768,-0.25550650,-8.74624942,-18.46536481,0.00000243,0.99859339,0.82394012,-0.05230820,0.21031387,-20.43092132,0.00000243,0.99689487,0.90358857,-0.14074450,9.04353996,-18.32160031,0.00000243,0.99794940,0.85321946,-0.08396052,16.03328123,-12.66494346,0.00000243,0.99586444,0.95588268,-0.20266889,19.93787906,-4.46630571,0.00000243,0.99579577,0.95948078,-0.20703663,19.87855205,4.72332474,0.00000243,0.99815933,0.84355467,-0.07339963,15.84552064,12.89907522,0.00000243,0.99784182,0.85821776,-0.08946530,8.72611950,18.47488662,0.00000243,0.99841961,0.83173424,-0.06063388,-0.05031433,20.43193543,0.00000243,0.99909573,0.80184605,-0.02911038,-8.93744220,18.37358604,0.00000243,0.99892749,0.80917462,-0.03673840,-16.04295759,12.65267050,0.00000243,0.99874126,0.81736994,-0.04534717
37,1.85000000,0.26428571,0.26428571,0.00000000,-0.05000000,-20.12461096,2.74558956,0.00000240,0.99879771,0.82536777,-0.05972320,-19.37182793,-6.10507893,0.00000240,0.99536131,0.98075065,-0.24013551,-14.67821008,-14.03882009,0.00000240,0.99858343,0.83424264,-0.06928780,-7.26783375,-18.96623894,0.00000240,0.99554571,0.97166285,-0.22886481,1.87658145,-20.22417528,0.00000240,0.99741361,0.88452734,-0.12523479,10.45997344,-17.41056865,0.00000240,0.99713143,0.89713598,-0.13971806,16.92441868,-11.22957949,0.00000240,0.99606643,0.94648467,-0.19808525,20.12008836,-2.77851773,0.00000240,0.99905818,0.81471609,-0.04836980,19.33657034,6.21571636,0.00000240,0.99913738,0.81150626,-0.04497574,14.84810008,13.85906720,0.00000240,0.99509747,0.99391107,-0.25660614,7.09001393,19.03340013,0.00000240,0.99789207,0.86357941,-0.10157101,-1.87390562,20.22441955,0.00000240,0.99777489,0.86866012,-0.10726421,-10.37333390,17.46234108,0.00000240,0.99604527,0.94749385,-0.19930617,-16.97527651,11.15251295,0.00000240,0.99803255,0.85752991,-0.09483123
38,1.90000000,0.27142857,0.27142857,0.00000000,0.05000000,-20.16403222,1.05883508,0.00000237,0.99768643,0.83342592,-0.07435669,-18.70854517,-7.59596106,0.00000237,0.99928474,0.77680563,-0.01465324,-13.38849374,-15.11481704,0.00000237,0.99748401,0.84090745,-0.08253918,-5.48944065,-19.43130652,0.00000237,0.99721835,0.85083661,-0.09350133,3.48943114,-19.88804487,0.00000237,0.99594847,0.90007054,-0.14954350,11.57531671,-16.54449634,0.00000237,0.99923980,0.77833988,-0.01621795,17.72838533,-9.66510157,0.00000237,0.99690655,0.86265062,-0.10669527,20.16282665,-1.08147396,0.00000237,0.99793635,0.82428738,-0.06445312,18.68553004,7.65261528,0.00000237,0.99426628,0.97006254,-0.23381790,13.39632598,15.10787266,0.00000237,0.99762688,0.83561951,-0.07674887,5.53403315,19.41864286,0.00000237,0.99786125,0.82702217,-0.06740627,-3.47551167,19.89048631,0.00000237,0.99568916,0.91049622,-0.16176153,-11.74348609,16.42563090,0.00000237,0.99539893,0.92231905,-0.17576127,-17.64234593,9.82136018,0.00000237,0.99437016,0.96557524,-0.22825940
39,1.95000000,0.27857143,0.27857143,0.00000000,0.05000000,-20.06585198,-0.59360216,0.00000232,0.99481025,0.91646478,-0.17535618,-17.89256627,-9.10207145,0.00000232,0.99347092,0.96650524,-0.23631331,-12.01237676,-16.08393129,0.00000232,0.99596946,0.87541361,-0.12738373,-3.84703774,-19.70255107,0.00000232,0.99569152,0.88507160,-0.13850016,5.08100723,-19.42094572,0.00000232,0.99639954,0.86069294,-0.11064548,12.79484200,-15.46880516,0.00000232,0.99302751,0.98371734,-0.25788618,18.35216979,-8.13557947,0.00000232,0.99636482,0.86187113,-0.11197594,20.06866965,0.48686606,0.00000232,0.99832657,0.79794547,-0.04217653,17.83342423,9.21737295,0.00000232,0.99448932,0.92819479,-0.18940536,12.01259291,16.08377117,0.00000232,0.99590322,0.87770483,-0.13001135,3.98043484,19.67599386,0.00000232,0.99823897,0.80068767,-0.04506839,-5.07443833,19.42265933,0.00000232,0.99663103,0.85288055,-0.10186435,-12.94941141,15.33961450,0.00000232,0.99441860,0.93080119,-0.19254727,-18.31734229,8.21363838,0.00000232,0.99778650,0.81501603,-0.06033069
40,2.00000000,0.28571429,0.28571429,0.00000000,-0.05000000,-19.84424963,-2.14317463,0.00000227,0.99851012,0.80323717,-0.05350285,-16.92762438,-10.57559059,0.00000227,0.99807999,0.81592208,-0.06713233,-10.78245652,-16.79665933,0.00000227,0.99341422,0.96842122,-0.24561694,-2.22020688,-19.83579169,0.00000227,0.99697495,0.84952017,-0.10417725,6.42278652,-18.89806647,0.00000227,0.99350529,0.96516427,-0.24153943,14.10419215,-14.12304345,0.00000227,0.99504257,0.91194267,-0.17649385,18.76230549,-6.80903613,0.00000227,0.99959486,0.77218914,-0.02099468,19.86766087,1.91391043,0.00000227,0.99983188,0.75630735,-0.00484555,16.90253510,10.61565429,0.00000227,0.99740216,0.83635606,-0.08950134,10.60931315,16.90653445,0.00000227,0.99552375,0.89594609,-0.15754249,2.22608200,19.83514596,0.00000227,0.99545279,0.89828592,-0.16029681,-6.51966530,18.86482058,0.00000227,0.99835835,0.80768849,-0.05826298,-13.91539774,14.30904202,0.00000227,0.99990392,0.76358382,-0.01220353,-18.71114468,6.94839336,0.00000227,0.99951929,0.74778134,0.00368685
41,2.05000000,0.29285714,0.29285714,0.00000000,-0.05000000,-19.48789209,-3.76002086,0.00000222,0.99814805,0.80752616,-0.06385700,-16.04278796,-11.68518920,0.00000222,0.99280879,0.98055795,-0.26791158,-9.13568204,-17.61972618,0.00000222,0.99677469,0.84860966,-0.10921707,-0.87135362,-19.82818041,0.00000222,0.99974954,0.76232991,-0.01637582,8.08840985,-18.12437394,0.00000222,0.99606913,0.87059579,-0.13431523,15.13250914,-12.84220705,0.00000222,0.99505905,0.90315625,-0.17250053,19.19366463,-5.05162321,0.00000222,0.99795767,0.81308989,-0.06987981,19.47269416,3.83792243,0.00000222,0.99693137,0.84380974,-0.10381299,15.89313290,11.88795236,0.00000222,0.99489971,0.90841258,-0.17877607,9.24617444,17.56198012,0.00000222,0.99384889,0.94392068,-0.22195729,0.58404548,19.83870749,0.00000222,0.99670484,0.85075916,-0.11164593,-8.05942538,18.13728749,0.00000222,0.99729596,0.83275442,-0.09147029,-15.13599391,12.83810044,0.00000222,0.99516292,0.89974770,-0.16844740,-19.21238749,4.97991533,0.00000222,0.99652295,0.85638397,-0.11802744
42,2.10000000,0.30000000,0.30000000,0.00000000,0.05000000,-18.99687290,-5.35712033,0.00000216,0.99429364,0.90951128,-0.18658817,-14.83705359,-13.01695908,0.00000216,0.99356165,0.93553351,-0.21831768,-7.86275760,-18.10402348,0.00000216,0.99252346,0.97383424,-0.26632986,0.72135168,-19.72468339,0.00000216,0.99916531,0.75509578,-0.01441426,9.37045245,-17.37173487,0.00000216,0.99789198,0.79250348,-0.05344771,16.03965131,-11.50259243,0.00000216,0.99446906,0.90339262,-0.17923488,19.44791819,-3.37037211,0.00000216,0.99567627,0.86247413,-0.13113908,19.04952327,5.16666222,0.00000216,0.99267650,0.96808323,-0.25902304,14.87185559,12.97731300,0.00000216,0.99815143,0.78472160,-0.04517935,7.65370556,18.19342560,0.00000216,0.99432815,0.90830394,-0.18513394,-1.02993010,19.71090112,0.00000216,0.99492315,0.88775925,-0.16063587,-9.35702812,17.37897207,0.00000216,0.99802044,0.78863996,-0.04933307,-15.97179890,11.59658660,0.00000216,0.99328554,0.94555788,-0.23073487,-19.40969279,3.58366833,0.00000216,0.99283756,0.96207037,-0.25142008
